pid	graphType	setIndex	obsIndex	edgeAB.true	edgeAC.true	edgeBC.true	activations.A	activations.B	activations.C	explanation.node1	explanation.node2	explanation.nodes_active	explanation.cause	edgeAB.response	edgeAC.response	edgeBC.response	responseTime
210	separate	0	0	none	none	none	True	True	True	B	C	True	False	forward	none	forward	26855
210	separate	0	1	none	none	none	False	True	False	C	A	False	False	forward	none	none	9340
210	separate	0	2	none	none	none	False	False	True	B	A	False	False	none	none	none	8626
210	separate	0	3	none	none	none	True	True	False	B	A	True	False	forward	none	none	4391
210	separate	0	4	none	none	none	True	True	True	A	C	True	False	forward	forward	backward	8090
210	separate	0	5	none	none	none	True	False	True	A	C	True	False	none	backward	backward	29600
210	separate	0	6	none	none	none	True	False	True	C	A	True	False	none	forward	none	48522
210	separate	0	7	none	none	none	True	True	True	B	C	True	False	none	forward	none	2450
210	separate	0	8	none	none	none	False	True	False	C	A	False	False	forward	none	none	14818
210	separate	0	9	none	none	none	False	False	False	C	A	False	False	forward	forward	none	10848
210	pair	1	0	none	none	forward	True	True	True	B	C	True	True	forward	forward	forward	6264
210	pair	1	1	none	none	forward	True	False	False	B	C	False	True	forward	none	backward	9062
210	pair	1	2	none	none	forward	True	True	True	C	B	True	False	backward	none	backward	7877
210	pair	1	3	none	none	forward	False	False	False	A	C	False	False	none	none	none	3575
210	pair	1	4	none	none	forward	True	False	False	C	B	False	False	backward	backward	none	3907
210	pair	1	5	none	none	forward	True	True	True	C	A	True	False	backward	backward	none	13604
210	pair	1	6	none	none	forward	True	False	True	A	C	True	False	backward	none	forward	10151
210	pair	1	7	none	none	forward	False	True	True	B	C	True	True	forward	none	forward	6053
210	pair	1	8	none	none	forward	False	False	False	B	C	False	True	none	none	none	5518
210	pair	1	9	none	none	forward	True	False	False	B	C	False	True	backward	backward	none	5058
210	common_effect	2	0	backward	backward	none	True	True	True	C	A	True	True	backward	forward	forward	8481
210	common_effect	2	1	backward	backward	none	False	False	False	C	B	False	False	none	none	none	4481
210	common_effect	2	2	backward	backward	none	True	True	False	A	B	True	False	forward	backward	none	4444
210	common_effect	2	3	backward	backward	none	True	False	True	C	A	True	True	backward	none	forward	8267
210	common_effect	2	4	backward	backward	none	True	True	True	C	A	True	True	backward	backward	forward	6342
210	common_effect	2	5	backward	backward	none	False	False	False	B	C	False	False	none	none	none	18492
210	common_effect	2	6	backward	backward	none	True	False	True	A	C	True	False	none	forward	forward	3737
210	common_effect	2	7	backward	backward	none	True	False	True	C	A	True	True	backward	backward	none	5470
210	common_effect	2	8	backward	backward	none	True	True	True	A	C	True	False	backward	backward	backward	3684
210	common_effect	2	9	backward	backward	none	False	False	True	B	A	False	False	backward	backward	backward	10782
210	skip	3	0	backward	forward	forward	True	True	True	C	B	True	False	none	none	none	5537
210	skip	3	1	backward	forward	forward	False	False	False	C	B	False	False	none	none	none	2882
210	skip	3	2	backward	forward	forward	False	False	False	A	C	False	True	none	none	none	1962
210	skip	3	3	backward	forward	forward	True	True	True	C	B	True	False	backward	backward	backward	4889
210	skip	3	4	backward	forward	forward	True	True	True	B	C	True	True	backward	forward	forward	3509
210	skip	3	5	backward	forward	forward	False	False	False	A	C	False	True	none	none	none	4774
210	skip	3	6	backward	forward	forward	False	False	False	C	A	False	False	none	none	none	15020
210	skip	3	7	backward	forward	forward	False	False	False	C	B	False	False	none	none	none	587
210	skip	3	8	backward	forward	forward	True	True	True	C	A	True	False	backward	forward	forward	5069
210	skip	3	9	backward	forward	forward	False	True	True	C	B	True	False	forward	none	forward	12350
210	common_cause	4	0	backward	none	forward	True	True	True	C	A	True	False	backward	backward	forward	6374
210	common_cause	4	1	backward	none	forward	False	False	False	C	B	False	False	none	none	none	5680
210	common_cause	4	2	backward	none	forward	True	True	True	B	A	True	True	forward	backward	backward	7595
210	common_cause	4	3	backward	none	forward	False	False	False	C	A	False	False	none	backward	backward	6684
210	common_cause	4	4	backward	none	forward	False	False	False	A	B	False	False	none	none	none	6944
210	common_cause	4	5	backward	none	forward	True	False	False	B	C	False	True	backward	backward	none	30438
210	common_cause	4	6	backward	none	forward	False	False	False	B	A	False	False	none	none	none	5598
210	common_cause	4	7	backward	none	forward	False	False	False	C	A	False	False	none	none	none	903
210	common_cause	4	8	backward	none	forward	True	True	True	B	A	True	True	forward	backward	backward	5348
210	common_cause	4	9	backward	none	forward	True	True	True	C	B	True	False	backward	backward	forward	4302
210	line	5	0	none	forward	backward	True	True	True	C	A	True	False	backward	forward	forward	8441
210	line	5	1	none	forward	backward	True	True	True	C	B	True	True	forward	forward	backward	4324
210	line	5	2	none	forward	backward	True	True	True	B	A	True	False	forward	backward	backward	4377
210	line	5	3	none	forward	backward	True	True	True	C	B	True	False	backward	backward	backward	3592
210	line	5	4	none	forward	backward	False	False	False	A	C	False	True	none	none	none	6907
210	line	5	5	none	forward	backward	False	False	False	A	C	False	True	none	none	none	2290
210	line	5	6	none	forward	backward	False	True	False	A	C	False	True	none	none	backward	4397
210	line	5	7	none	forward	backward	False	True	True	B	C	True	False	none	forward	backward	2720
210	line	5	8	none	forward	backward	True	True	True	B	C	True	False	forward	forward	backward	2121
210	line	5	9	none	forward	backward	False	False	False	C	B	False	False	none	none	none	5403
211	pair	0	0	none	none	forward	False	True	True	B	C	True	True	none	none	forward	14619
211	pair	0	1	none	none	forward	True	True	True	C	B	True	False	forward	forward	none	7191
211	pair	0	2	none	none	forward	True	False	False	C	B	False	False	none	none	none	12767
211	pair	0	3	none	none	forward	True	False	False	C	B	False	False	none	none	none	3925
211	pair	0	4	none	none	forward	True	True	True	A	B	True	False	forward	forward	none	4828
211	pair	0	5	none	none	forward	False	True	True	B	C	True	True	none	none	backward	8275
211	pair	0	6	none	none	forward	True	False	False	C	B	False	False	none	none	none	17726
211	pair	0	7	none	none	forward	True	False	False	B	C	False	True	none	none	none	1303
211	pair	0	8	none	none	forward	False	False	False	C	B	False	False	none	none	none	2239
211	pair	0	9	none	none	forward	True	False	False	C	B	False	False	forward	none	none	8854
211	common_effect	1	0	forward	none	backward	False	False	False	B	A	False	False	forward	none	none	7930
211	common_effect	1	1	forward	none	backward	True	True	False	B	A	True	False	forward	none	none	2514
211	common_effect	1	2	forward	none	backward	False	True	True	B	C	True	False	none	none	forward	6337
211	common_effect	1	3	forward	none	backward	True	True	True	B	A	True	False	forward	forward	none	6827
211	common_effect	1	4	forward	none	backward	False	False	True	B	A	False	False	none	backward	none	6586
211	common_effect	1	5	forward	none	backward	False	True	True	B	C	True	False	none	backward	backward	2630
211	common_effect	1	6	forward	none	backward	False	False	False	B	C	False	False	none	backward	backward	5035
211	common_effect	1	7	forward	none	backward	True	True	True	B	C	True	False	none	backward	backward	1681
211	common_effect	1	8	forward	none	backward	False	False	False	B	C	False	False	none	backward	backward	1732
211	common_effect	1	9	forward	none	backward	False	True	True	C	B	True	True	none	backward	backward	4989
211	common_cause	2	0	backward	none	forward	True	True	True	B	A	True	True	forward	forward	none	4319
211	common_cause	2	1	backward	none	forward	False	False	False	B	A	False	True	forward	forward	none	4838
211	common_cause	2	2	backward	none	forward	True	True	True	C	B	True	False	forward	forward	none	1778
211	common_cause	2	3	backward	none	forward	False	False	True	B	A	False	True	none	backward	backward	7975
211	common_cause	2	4	backward	none	forward	False	False	False	B	C	False	True	none	backward	backward	1820
211	common_cause	2	5	backward	none	forward	True	True	False	B	A	True	True	forward	forward	none	5716
211	common_cause	2	6	backward	none	forward	True	True	True	B	A	True	True	forward	forward	none	860
211	common_cause	2	7	backward	none	forward	False	False	False	B	C	False	True	forward	forward	none	1348
211	common_cause	2	8	backward	none	forward	True	True	True	C	B	True	False	forward	forward	none	1074
211	common_cause	2	9	backward	none	forward	True	True	True	B	A	True	True	forward	forward	none	1588
211	skip	3	0	forward	forward	backward	False	False	False	A	C	False	True	none	backward	none	3600
211	skip	3	1	forward	forward	backward	True	True	True	A	C	True	True	none	backward	backward	2595
211	skip	3	2	forward	forward	backward	True	True	True	C	B	True	True	none	backward	backward	1049
211	skip	3	3	forward	forward	backward	False	True	False	C	A	False	False	none	backward	backward	1003
211	skip	3	4	forward	forward	backward	False	True	True	C	B	True	True	none	backward	forward	4132
211	skip	3	5	forward	forward	backward	True	True	True	A	B	True	True	none	backward	forward	1130
211	skip	3	6	forward	forward	backward	True	True	True	B	A	True	False	none	backward	forward	907
211	skip	3	7	forward	forward	backward	True	True	False	A	B	True	True	backward	none	forward	4471
211	skip	3	8	forward	forward	backward	True	True	True	C	B	True	False	backward	none	forward	1293
211	skip	3	9	forward	forward	backward	True	True	True	C	A	True	False	backward	none	forward	860
211	separate	4	0	none	none	none	False	True	False	A	C	False	False	backward	none	forward	6480
211	separate	4	1	none	none	none	False	True	True	B	C	True	False	none	backward	forward	8164
211	separate	4	2	none	none	none	True	False	False	C	B	False	False	none	backward	forward	5288
211	separate	4	3	none	none	none	True	True	False	A	B	True	False	backward	none	backward	8946
211	separate	4	4	none	none	none	True	True	True	C	B	True	False	backward	none	backward	1134
211	separate	4	5	none	none	none	True	True	True	A	B	True	False	backward	none	backward	625
211	separate	4	6	none	none	none	False	True	True	C	B	True	False	backward	none	backward	1825
211	separate	4	7	none	none	none	False	True	False	C	A	False	False	backward	none	backward	2186
211	separate	4	8	none	none	none	True	True	True	A	C	True	False	backward	none	backward	1460
211	separate	4	9	none	none	none	True	False	False	B	C	False	False	backward	none	backward	1584
211	line	5	0	none	backward	forward	True	True	True	B	A	True	True	forward	forward	none	5742
211	line	5	1	none	backward	forward	False	False	False	B	A	False	True	forward	forward	none	2253
211	line	5	2	none	backward	forward	True	True	True	C	B	True	False	forward	forward	none	1058
211	line	5	3	none	backward	forward	True	False	True	C	A	True	True	forward	forward	none	1122
211	line	5	4	none	backward	forward	False	False	False	B	C	False	False	forward	forward	none	832
211	line	5	5	none	backward	forward	False	True	True	C	B	True	False	forward	forward	none	645
211	line	5	6	none	backward	forward	True	True	True	B	A	True	True	forward	forward	none	1347
211	line	5	7	none	backward	forward	False	False	False	B	C	False	False	forward	forward	none	455
211	line	5	8	none	backward	forward	True	True	True	C	B	True	False	forward	forward	none	1046
211	line	5	9	none	backward	forward	True	True	True	B	A	True	True	forward	forward	none	671
212	pair	0	0	none	backward	none	False	True	False	C	A	False	True	forward	none	backward	44892
212	pair	0	1	none	backward	none	True	False	True	C	A	True	False	none	forward	none	39610
212	pair	0	2	none	backward	none	True	True	True	B	C	True	False	none	forward	backward	10731
212	pair	0	3	none	backward	none	True	False	True	A	C	True	False	none	forward	backward	2709
212	pair	0	4	none	backward	none	True	True	True	B	C	True	False	none	forward	backward	1327
212	pair	0	5	none	backward	none	True	True	True	A	B	True	False	none	forward	backward	8342
212	pair	0	6	none	backward	none	False	True	False	C	A	False	True	none	forward	backward	3611
212	pair	0	7	none	backward	none	True	True	True	C	A	True	True	none	forward	backward	1005
212	pair	0	8	none	backward	none	True	True	True	B	C	True	False	none	forward	backward	640
212	pair	0	9	none	backward	none	True	True	True	C	A	True	True	none	forward	backward	639
212	common_cause	1	0	none	backward	backward	False	False	False	A	B	False	False	backward	backward	none	13351
212	common_cause	1	1	none	backward	backward	False	True	True	C	B	True	True	none	none	forward	14600
212	common_cause	1	2	none	backward	backward	True	True	True	B	C	True	False	none	none	forward	4448
212	common_cause	1	3	none	backward	backward	True	True	True	B	A	True	False	none	none	forward	1381
212	common_cause	1	4	none	backward	backward	True	False	True	C	A	True	True	none	none	backward	19277
212	common_cause	1	5	none	backward	backward	True	True	True	C	A	True	True	none	none	backward	3109
212	common_cause	1	6	none	backward	backward	True	True	True	C	A	True	True	none	none	backward	528
212	common_cause	1	7	none	backward	backward	True	True	True	C	B	True	True	none	none	backward	478
212	common_cause	1	8	none	backward	backward	False	False	False	C	A	False	True	none	none	backward	1222
212	common_cause	1	9	none	backward	backward	False	False	False	A	B	False	False	none	none	backward	743
212	separate	2	0	none	none	none	False	True	False	C	A	False	False	backward	none	none	6738
212	separate	2	1	none	none	none	True	False	False	C	B	False	False	backward	none	none	2347
212	separate	2	2	none	none	none	True	False	True	C	A	True	False	none	forward	none	26062
212	separate	2	3	none	none	none	False	True	True	B	C	True	False	none	none	forward	17685
212	separate	2	4	none	none	none	False	False	True	B	A	False	False	none	none	forward	1793
212	separate	2	5	none	none	none	False	False	True	B	A	False	False	none	none	forward	593
212	separate	2	6	none	none	none	False	True	True	B	C	True	False	none	none	forward	429
212	separate	2	7	none	none	none	False	True	True	C	B	True	False	none	none	forward	461
212	separate	2	8	none	none	none	False	True	True	B	C	True	False	none	none	forward	978
212	separate	2	9	none	none	none	True	True	True	C	B	True	False	none	none	forward	1388
212	common_effect	3	0	backward	backward	none	True	True	False	A	B	True	False	backward	none	none	5551
212	common_effect	3	1	backward	backward	none	True	True	True	C	A	True	True	backward	forward	none	9817
212	common_effect	3	2	backward	backward	none	False	False	True	A	B	False	False	backward	none	none	4530
212	common_effect	3	3	backward	backward	none	True	True	False	A	B	True	False	backward	none	none	1030
212	common_effect	3	4	backward	backward	none	True	True	True	B	A	True	True	backward	none	none	663
212	common_effect	3	5	backward	backward	none	True	True	True	C	B	True	False	backward	none	none	493
212	common_effect	3	6	backward	backward	none	True	True	True	B	C	True	False	backward	none	none	328
212	common_effect	3	7	backward	backward	none	True	True	True	C	B	True	False	backward	none	none	261
212	common_effect	3	8	backward	backward	none	True	True	True	B	A	True	True	backward	none	none	328
212	common_effect	3	9	backward	backward	none	False	False	False	A	B	False	False	backward	none	none	611
212	line	4	0	none	forward	backward	False	False	False	A	B	False	True	none	none	none	4116
212	line	4	1	none	forward	backward	False	False	False	C	A	False	False	none	none	none	1185
212	line	4	2	none	forward	backward	False	False	False	A	B	False	False	none	none	none	501
212	line	4	3	none	forward	backward	True	True	True	A	B	True	True	none	none	none	900
212	line	4	4	none	forward	backward	False	False	False	B	A	False	False	none	none	none	512
212	line	4	5	none	forward	backward	True	True	True	C	B	True	True	none	none	none	463
212	line	4	6	none	forward	backward	False	False	False	B	C	False	False	none	none	none	447
212	line	4	7	none	forward	backward	True	True	True	C	B	True	True	none	none	none	395
212	line	4	8	none	forward	backward	False	False	False	B	A	False	False	none	none	none	345
212	line	4	9	none	forward	backward	False	False	True	B	A	False	False	none	none	none	424
212	skip	5	0	backward	forward	forward	True	True	True	B	C	True	True	none	none	none	2146
212	skip	5	1	backward	forward	forward	True	True	True	C	A	True	False	backward	forward	none	4184
212	skip	5	2	backward	forward	forward	True	True	True	A	C	True	True	backward	forward	none	518
212	skip	5	3	backward	forward	forward	False	True	True	C	B	True	False	backward	forward	none	661
212	skip	5	4	backward	forward	forward	True	True	True	C	B	True	False	backward	forward	none	830
212	skip	5	5	backward	forward	forward	False	False	False	B	C	False	True	backward	forward	none	313
212	skip	5	6	backward	forward	forward	True	True	True	C	A	True	False	backward	forward	none	229
212	skip	5	7	backward	forward	forward	True	True	True	A	B	True	False	backward	forward	none	162
212	skip	5	8	backward	forward	forward	False	False	True	B	A	False	False	backward	forward	none	180
212	skip	5	9	backward	forward	forward	False	False	False	B	A	False	False	backward	forward	none	211
213	common_cause	0	0	none	backward	backward	False	True	True	C	B	True	True	none	none	forward	15845
213	common_cause	0	1	none	backward	backward	False	True	True	C	B	True	True	none	none	forward	6106
213	common_cause	0	2	none	backward	backward	True	False	False	C	B	False	True	none	none	forward	6689
213	common_cause	0	3	none	backward	backward	True	True	True	B	A	True	False	none	none	forward	9423
213	common_cause	0	4	none	backward	backward	False	False	False	A	B	False	False	none	none	forward	3622
213	common_cause	0	5	none	backward	backward	True	False	True	C	A	True	True	none	none	forward	29540
213	common_cause	0	6	none	backward	backward	True	False	False	B	C	False	False	none	none	forward	4665
213	common_cause	0	7	none	backward	backward	False	False	False	A	C	False	False	none	none	forward	1846
213	common_cause	0	8	none	backward	backward	False	False	False	B	A	False	False	none	none	forward	1452
213	common_cause	0	9	none	backward	backward	True	True	True	B	C	True	False	none	none	forward	3790
213	separate	1	0	none	none	none	False	True	True	B	C	True	False	none	none	forward	6806
213	separate	1	1	none	none	none	True	True	False	B	A	True	False	forward	none	forward	18763
213	separate	1	2	none	none	none	True	False	True	C	A	True	False	forward	forward	none	29959
213	separate	1	3	none	none	none	False	True	False	C	A	False	False	forward	forward	none	6930
213	separate	1	4	none	none	none	True	True	False	B	A	True	False	forward	forward	none	1595
213	separate	1	5	none	none	none	True	True	True	A	C	True	False	forward	forward	none	2171
213	separate	1	6	none	none	none	False	True	False	A	C	False	False	forward	forward	none	3669
213	separate	1	7	none	none	none	False	False	True	A	B	False	False	forward	forward	none	1130
213	separate	1	8	none	none	none	True	True	False	B	A	True	False	forward	forward	none	988
213	separate	1	9	none	none	none	False	False	False	C	A	False	False	forward	forward	none	1668
213	line	2	0	none	forward	backward	False	False	False	C	A	False	False	none	none	none	3376
213	line	2	1	none	forward	backward	True	True	True	A	B	True	False	backward	none	backward	28887
213	line	2	2	none	forward	backward	True	True	True	C	A	True	False	backward	none	backward	2840
213	line	2	3	none	forward	backward	False	False	False	A	B	False	False	backward	none	backward	3735
213	line	2	4	none	forward	backward	True	False	True	C	A	True	False	backward	backward	backward	14157
213	line	2	5	none	forward	backward	False	True	True	B	C	True	False	backward	backward	backward	4391
213	line	2	6	none	forward	backward	False	False	False	A	C	False	True	backward	backward	backward	1347
213	line	2	7	none	forward	backward	False	False	False	B	A	False	False	backward	backward	backward	1469
213	line	2	8	none	forward	backward	True	True	True	B	C	True	False	backward	backward	backward	875
213	line	2	9	none	forward	backward	False	False	False	B	C	False	False	backward	backward	backward	724
213	common_effect	3	0	forward	none	backward	False	True	True	C	B	True	True	none	none	backward	6702
213	common_effect	3	1	forward	none	backward	False	True	True	C	B	True	True	none	none	backward	1383
213	common_effect	3	2	forward	none	backward	False	False	False	C	B	False	True	none	none	backward	1268
213	common_effect	3	3	forward	none	backward	True	True	False	A	B	True	True	forward	none	backward	6112
213	common_effect	3	4	forward	none	backward	False	False	False	B	A	False	False	forward	none	backward	1913
213	common_effect	3	5	forward	none	backward	True	True	False	A	B	True	False	forward	none	backward	1075
213	common_effect	3	6	forward	none	backward	True	True	False	B	A	True	False	forward	none	backward	2564
213	common_effect	3	7	forward	none	backward	False	False	False	B	A	False	False	forward	none	backward	944
213	common_effect	3	8	forward	none	backward	True	True	False	B	A	True	False	forward	none	backward	1564
213	common_effect	3	9	forward	none	backward	False	False	False	A	B	False	True	forward	none	backward	993
213	pair	4	0	none	backward	none	False	True	True	C	B	True	False	none	none	forward	4571
213	pair	4	1	none	backward	none	True	False	True	A	C	True	False	none	forward	forward	5981
213	pair	4	2	none	backward	none	False	True	False	A	C	False	False	none	forward	forward	7665
213	pair	4	3	none	backward	none	True	True	True	C	B	True	False	none	forward	forward	1494
213	pair	4	4	none	backward	none	True	False	True	A	C	True	False	none	forward	forward	1095
213	pair	4	5	none	backward	none	True	False	False	C	B	False	False	none	forward	forward	2726
213	pair	4	6	none	backward	none	False	True	True	C	B	True	False	none	forward	forward	929
213	pair	4	7	none	backward	none	True	False	False	C	B	False	False	none	forward	forward	2430
213	pair	4	8	none	backward	none	True	False	True	C	A	True	True	none	forward	forward	565
213	pair	4	9	none	backward	none	True	True	False	A	B	True	False	none	forward	forward	230
213	skip	5	0	backward	forward	forward	True	True	True	B	C	True	True	backward	backward	forward	9497
213	skip	5	1	backward	forward	forward	True	True	True	A	B	True	False	backward	backward	forward	1060
213	skip	5	2	backward	forward	forward	True	True	True	B	C	True	True	backward	backward	forward	762
213	skip	5	3	backward	forward	forward	True	True	False	B	A	True	True	backward	backward	forward	18014
213	skip	5	4	backward	forward	forward	True	True	False	A	B	True	False	backward	backward	forward	2144
213	skip	5	5	backward	forward	forward	True	True	True	B	A	True	False	backward	backward	forward	1073
213	skip	5	6	backward	forward	forward	False	False	False	B	C	False	True	backward	backward	forward	2178
213	skip	5	7	backward	forward	forward	True	True	True	B	A	True	True	backward	backward	forward	947
213	skip	5	8	backward	forward	forward	False	True	True	C	B	True	False	backward	backward	forward	606
213	skip	5	9	backward	forward	forward	False	False	False	A	C	False	False	backward	backward	forward	1108
215	line	0	0	backward	none	backward	True	True	False	A	B	True	False	backward	backward	none	51535
215	line	0	1	backward	none	backward	False	False	False	B	C	False	False	none	none	none	54134
215	line	0	2	backward	none	backward	True	True	True	B	A	True	True	backward	forward	none	18783
215	line	0	3	backward	none	backward	True	True	True	B	A	True	False	backward	none	forward	16135
215	line	0	4	backward	none	backward	False	False	False	B	A	False	True	backward	none	forward	5595
215	line	0	5	backward	none	backward	True	True	True	C	A	True	True	backward	none	forward	2157
215	line	0	6	backward	none	backward	False	False	False	B	C	False	False	backward	none	forward	4065
215	line	0	7	backward	none	backward	False	False	True	A	B	False	False	backward	forward	none	31437
215	line	0	8	backward	none	backward	True	True	True	B	A	True	True	backward	none	backward	16498
215	line	0	9	backward	none	backward	False	False	False	C	B	False	True	backward	none	backward	3355
215	pair	1	0	none	none	backward	True	True	False	A	B	True	False	forward	forward	none	15533
215	pair	1	1	none	none	backward	False	True	True	B	C	True	False	backward	none	forward	30904
215	pair	1	2	none	none	backward	True	True	True	A	B	True	False	backward	none	forward	5531
215	pair	1	3	none	none	backward	True	True	True	B	C	True	False	backward	none	forward	1169
215	pair	1	4	none	none	backward	False	True	True	C	B	True	True	none	none	forward	11439
215	pair	1	5	none	none	backward	True	True	False	B	A	True	False	backward	none	forward	23659
215	pair	1	6	none	none	backward	False	True	True	C	B	True	True	backward	none	forward	5156
215	pair	1	7	none	none	backward	False	False	False	A	B	False	False	none	none	forward	7007
215	pair	1	8	none	none	backward	False	True	True	B	C	True	False	none	none	forward	3023
215	pair	1	9	none	none	backward	False	False	True	A	B	False	False	none	none	forward	5171
215	common_effect	2	0	none	forward	forward	True	False	True	C	A	True	False	none	forward	none	28122
215	common_effect	2	1	none	forward	forward	True	False	True	C	A	True	False	none	forward	none	4931
215	common_effect	2	2	none	forward	forward	True	False	True	A	C	True	True	none	forward	none	4681
215	common_effect	2	3	none	forward	forward	True	True	False	A	B	True	False	none	forward	none	10390
215	common_effect	2	4	none	forward	forward	True	True	True	B	A	True	False	none	forward	none	8629
215	common_effect	2	5	none	forward	forward	True	True	True	A	C	True	True	none	forward	none	3517
215	common_effect	2	6	none	forward	forward	True	False	True	A	C	True	True	none	forward	none	5864
215	common_effect	2	7	none	forward	forward	False	False	False	A	B	False	False	none	forward	none	2804
215	common_effect	2	8	none	forward	forward	False	True	False	C	A	False	False	none	forward	none	2045
215	common_effect	2	9	none	forward	forward	False	True	True	B	C	True	True	none	forward	none	6483
215	skip	3	0	backward	forward	forward	False	False	False	C	B	False	False	none	none	none	13917
215	skip	3	1	backward	forward	forward	True	True	True	C	B	True	False	backward	none	forward	5916
215	skip	3	2	backward	forward	forward	False	False	True	B	A	False	True	none	backward	backward	13167
215	skip	3	3	backward	forward	forward	True	True	True	A	B	True	False	none	backward	backward	4370
215	skip	3	4	backward	forward	forward	True	True	True	A	B	True	False	none	backward	backward	2019
215	skip	3	5	backward	forward	forward	False	False	False	A	C	False	True	none	backward	backward	6257
215	skip	3	6	backward	forward	forward	False	True	True	B	C	True	False	none	backward	backward	3076
215	skip	3	7	backward	forward	forward	True	True	True	B	A	True	True	none	backward	backward	1465
215	skip	3	8	backward	forward	forward	False	False	False	B	A	False	True	none	backward	backward	3064
215	skip	3	9	backward	forward	forward	False	False	False	C	A	False	False	none	backward	backward	1724
215	common_cause	4	0	backward	none	forward	False	False	False	C	B	False	False	none	none	none	4247
215	common_cause	4	1	backward	none	forward	False	True	True	C	B	True	False	none	none	forward	101793
215	common_cause	4	2	backward	none	forward	False	False	False	A	B	False	False	forward	none	forward	17038
215	common_cause	4	3	backward	none	forward	True	False	False	C	B	False	False	forward	none	forward	7499
215	common_cause	4	4	backward	none	forward	False	False	False	C	A	False	False	none	none	none	16417
215	common_cause	4	5	backward	none	forward	False	False	False	C	A	False	False	none	none	none	1296
215	common_cause	4	6	backward	none	forward	False	True	True	B	C	True	False	none	none	forward	5077
215	common_cause	4	7	backward	none	forward	False	True	True	B	C	True	True	none	none	forward	835
215	common_cause	4	8	backward	none	forward	False	False	True	A	B	False	False	none	none	forward	3354
215	common_cause	4	9	backward	none	forward	True	True	True	C	A	True	False	none	none	forward	1904
215	separate	5	0	none	none	none	True	False	False	B	C	False	False	forward	none	none	13577
215	separate	5	1	none	none	none	False	True	True	B	C	True	False	none	none	forward	7226
215	separate	5	2	none	none	none	False	True	True	C	B	True	False	none	none	forward	4740
215	separate	5	3	none	none	none	True	False	True	C	A	True	False	none	none	backward	14152
215	separate	5	4	none	none	none	True	False	True	C	A	True	False	none	none	backward	6897
215	separate	5	5	none	none	none	True	False	False	B	C	False	False	none	none	backward	4068
215	separate	5	6	none	none	none	True	True	True	A	C	True	False	none	none	backward	3575
215	separate	5	7	none	none	none	False	True	False	C	A	False	False	none	none	backward	2498
215	separate	5	8	none	none	none	True	True	True	B	A	True	False	none	none	backward	1185
215	separate	5	9	none	none	none	True	False	False	C	B	False	False	none	none	backward	1314
216	line	0	0	forward	none	forward	False	False	False	B	A	False	False	none	none	forward	59005
216	line	0	1	forward	none	forward	False	False	False	B	C	False	True	none	none	forward	8745
216	line	0	2	forward	none	forward	False	True	False	C	A	False	False	none	none	forward	7530
216	line	0	3	forward	none	forward	True	True	True	C	A	True	False	none	none	forward	10560
216	line	0	4	forward	none	forward	False	False	False	B	C	False	True	none	none	forward	4956
216	line	0	5	forward	none	forward	False	False	False	B	C	False	True	none	none	forward	6540
216	line	0	6	forward	none	forward	False	False	False	A	B	False	True	forward	none	forward	28546
216	line	0	7	forward	none	forward	False	True	True	C	B	True	False	forward	none	forward	5138
216	line	0	8	forward	none	forward	True	True	True	C	B	True	False	forward	none	forward	3543
216	line	0	9	forward	none	forward	False	False	False	A	B	False	True	forward	none	forward	4159
216	separate	1	0	none	none	none	False	False	False	C	A	False	False	none	none	none	14042
216	separate	1	1	none	none	none	False	True	True	C	B	True	False	none	none	none	5171
216	separate	1	2	none	none	none	False	True	False	A	C	False	False	none	none	none	3259
216	separate	1	3	none	none	none	False	False	False	A	C	False	False	none	none	none	3596
216	separate	1	4	none	none	none	True	True	False	A	B	True	False	none	none	none	3564
216	separate	1	5	none	none	none	False	True	True	B	C	True	False	none	none	none	3542
216	separate	1	6	none	none	none	True	False	False	C	B	False	False	none	none	none	2780
216	separate	1	7	none	none	none	False	True	True	B	C	True	False	none	none	none	3726
216	separate	1	8	none	none	none	False	True	False	A	C	False	False	none	none	none	6221
216	separate	1	9	none	none	none	False	True	True	B	C	True	False	none	none	none	5289
216	pair	2	0	backward	none	none	False	False	False	B	C	False	False	none	none	none	5589
216	pair	2	1	backward	none	none	True	True	True	C	A	True	False	none	none	none	2361
216	pair	2	2	backward	none	none	False	False	False	B	A	False	False	none	none	none	2567
216	pair	2	3	backward	none	none	False	False	True	A	B	False	False	none	none	none	2458
216	pair	2	4	backward	none	none	False	False	False	C	A	False	False	none	none	none	2470
216	pair	2	5	backward	none	none	False	False	False	C	A	False	False	none	none	none	2472
216	pair	2	6	backward	none	none	False	False	False	B	C	False	False	none	none	none	2014
216	pair	2	7	backward	none	none	False	False	True	B	A	False	True	backward	none	none	51874
216	pair	2	8	backward	none	none	True	True	False	B	A	True	True	backward	none	none	5137
216	pair	2	9	backward	none	none	True	True	False	A	B	True	False	backward	none	none	6142
216	common_cause	3	0	backward	none	forward	False	False	False	B	A	False	True	backward	none	none	15987
216	common_cause	3	1	backward	none	forward	True	True	True	B	C	True	True	backward	none	forward	5256
216	common_cause	3	2	backward	none	forward	False	False	False	A	C	False	False	backward	none	forward	5241
216	common_cause	3	3	backward	none	forward	False	False	False	A	C	False	False	backward	none	forward	3658
216	common_cause	3	4	backward	none	forward	True	True	True	B	A	True	False	backward	none	forward	7717
