condition	seed	graphType	obsIndex	edge	response_sample	response_max	p_none	p_forward	p_backward
explanations	7	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	7	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	7	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	7	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	7	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	8	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	8	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	8	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	8	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	8	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	8	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	8	line	1000	AB	none	none	1.0	0.0	0.0
both	8	line	1000	AC	backward	backward	0.0	0.0	1.0
both	8	line	1000	BC	forward	forward	0.0	1.0	0.0
both	8	pair	1000	AB	none	none	1.0	0.0	0.0
both	8	pair	1000	AC	none	none	1.0	0.0	0.0
both	8	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	8	separate	1000	AB	none	none	1.0	0.0	0.0
both	8	separate	1000	AC	none	none	1.0	0.0	0.0
both	8	separate	1000	BC	none	none	1.0	0.0	0.0
both	8	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	8	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	8	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	8	common_cause	1000	AB	backward	backward	0.0	0.4368709909	0.5631290091
activations	8	common_cause	1000	AC	forward	forward	-0.0	0.8956510577	0.1043489423
activations	8	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	8	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	8	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	8	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	8	line	1000	AB	none	none	1.0	0.0	0.0
activations	8	line	1000	AC	backward	backward	-0.0	0.1685170412	0.8314829588
activations	8	line	1000	BC	forward	forward	-0.0	0.6629659177	0.3370340823
activations	8	pair	1000	AB	none	none	1.0	0.0	0.0
activations	8	pair	1000	AC	none	none	1.0	0.0	0.0
activations	8	pair	1000	BC	backward	backward	-0.0	0.3961717288	0.6038282712
activations	8	separate	1000	AB	none	none	1.0	0.0	0.0
activations	8	separate	1000	AC	none	none	1.0	0.0	0.0
activations	8	separate	1000	BC	none	none	1.0	0.0	0.0
activations	8	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	8	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	8	skip	1000	BC	forward	forward	-0.0	0.6038282712	0.3961717288
explanations	8	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	8	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	8	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	8	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	8	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	8	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	8	line	1000	AB	none	none	1.0	0.0	0.0
explanations	8	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	8	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	8	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	8	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	8	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	8	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	8	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	8	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	8	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	8	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	8	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	9	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	9	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	9	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	9	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	9	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	9	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	9	line	1000	AB	backward	backward	0.0	0.0	1.0
both	9	line	1000	AC	none	none	1.0	0.0	0.0
both	9	line	1000	BC	backward	backward	0.0	0.0	1.0
both	9	pair	1000	AB	none	none	1.0	0.0	0.0
both	9	pair	1000	AC	none	none	1.0	0.0	0.0
both	9	pair	1000	BC	forward	forward	0.0	1.0	0.0
both	9	separate	1000	AB	none	none	1.0	0.0	0.0
both	9	separate	1000	AC	none	none	1.0	0.0	0.0
both	9	separate	1000	BC	none	none	1.0	0.0	0.0
both	9	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	9	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	9	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	9	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	9	common_cause	1000	AC	forward	forward	0.0	0.6493986377	0.3506013623
activations	9	common_cause	1000	BC	backward	backward	0.0	0.0710565425	0.9289434575
activations	9	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	9	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	9	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	9	line	1000	AB	backward	backward	0.0	0.4697552929	0.5302447071
activations	9	line	1000	AC	none	none	1.0	0.0	0.0
activations	9	line	1000	BC	backward	forward	-0.0	0.5772202364	0.4227797636
activations	9	pair	1000	AB	none	none	1.0	0.0	0.0
activations	9	pair	1000	AC	none	none	1.0	0.0	0.0
activations	9	pair	1000	BC	forward	backward	0.0	0.4736842105	0.5263157895
activations	9	separate	1000	AB	none	none	1.0	0.0	0.0
activations	9	separate	1000	AC	none	none	1.0	0.0	0.0
activations	9	separate	1000	BC	none	none	1.0	0.0	0.0
activations	9	skip	1000	AB	backward	backward	0.0	0.3712629441	0.6287370559
activations	9	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	9	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	9	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	9	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	9	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	9	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	9	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	9	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	9	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	9	line	1000	AC	none	none	1.0	0.0	0.0
explanations	9	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	9	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	9	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	9	pair	1000	BC	forward	forward	0.0	1.0	0.0
explanations	9	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	9	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	9	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	9	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	9	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	9	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	10	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	10	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	10	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	10	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	10	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	10	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	10	line	1000	AB	none	none	1.0	0.0	0.0
both	10	line	1000	AC	backward	backward	0.0	0.0	1.0
both	10	line	1000	BC	forward	forward	0.0	1.0	0.0
both	10	pair	1000	AB	none	none	1.0	0.0	0.0
both	10	pair	1000	AC	none	none	1.0	0.0	0.0
both	10	pair	1000	BC	forward	forward	0.0	1.0	0.0
both	10	separate	1000	AB	none	none	1.0	0.0	0.0
both	10	separate	1000	AC	none	none	1.0	0.0	0.0
both	10	separate	1000	BC	none	none	1.0	0.0	0.0
both	10	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	10	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	10	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	10	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	10	common_cause	1000	AC	backward	backward	-0.0	0.1908501075	0.8091498925
activations	10	common_cause	1000	BC	backward	backward	-0.0	0.2617971297	0.7382028703
activations	10	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	10	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	10	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	10	line	1000	AB	none	none	1.0	0.0	0.0
activations	10	line	1000	AC	forward	backward	0.0	0.2063040232	0.7936959768
activations	10	line	1000	BC	forward	backward	0.0	0.3144399073	0.6855600927
activations	10	pair	1000	AB	none	none	1.0	0.0	0.0
activations	10	pair	1000	AC	none	none	1.0	0.0	0.0
activations	10	pair	1000	BC	forward	backward	0.0	0.4736842105	0.5263157895
activations	10	separate	1000	AB	none	none	1.0	0.0	0.0
activations	10	separate	1000	AC	none	none	1.0	0.0	0.0
activations	10	separate	1000	BC	none	none	1.0	0.0	0.0
activations	10	skip	1000	AB	backward	forward	0.0	0.5524861878	0.4475138122
activations	10	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	10	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	10	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	10	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	10	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	10	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	10	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	10	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	10	line	1000	AB	none	none	1.0	0.0	0.0
explanations	10	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	10	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	10	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	10	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	10	pair	1000	BC	forward	forward	0.0	1.0	0.0
explanations	10	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	10	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	10	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	10	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	10	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	10	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	11	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	11	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	11	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	11	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	11	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	11	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	11	line	1000	AB	backward	backward	0.0	0.0	1.0
both	11	line	1000	AC	forward	forward	0.0	1.0	0.0
both	11	line	1000	BC	none	none	1.0	0.0	0.0
both	11	pair	1000	AB	none	none	1.0	0.0	0.0
both	11	pair	1000	AC	backward	backward	0.0	0.0	1.0
both	11	pair	1000	BC	none	none	1.0	0.0	0.0
both	11	separate	1000	AB	none	none	1.0	0.0	0.0
both	11	separate	1000	AC	none	none	1.0	0.0	0.0
both	11	separate	1000	BC	none	none	1.0	0.0	0.0
both	11	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	11	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	11	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	11	common_cause	1000	AB	forward	forward	0.0	0.918942064	0.081057936
activations	11	common_cause	1000	AC	backward	forward	-0.0	0.6811085184	0.3188914816
activations	11	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	11	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	11	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	11	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	11	line	1000	AB	backward	forward	0.0	0.6899176521	0.3100823479
activations	11	line	1000	AC	forward	forward	-0.0	0.8352095269	0.1647904731
activations	11	line	1000	BC	none	none	1.0	0.0	0.0
activations	11	pair	1000	AB	none	none	1.0	0.0	0.0
activations	11	pair	1000	AC	backward	backward	0.0	0.1861766734	0.8138233266
activations	11	pair	1000	BC	none	none	1.0	0.0	0.0
activations	11	separate	1000	AB	none	none	1.0	0.0	0.0
activations	11	separate	1000	AC	none	none	1.0	0.0	0.0
activations	11	separate	1000	BC	none	none	1.0	0.0	0.0
activations	11	skip	1000	AB	forward	forward	0.0	1.0	0.0
activations	11	skip	1000	AC	forward	forward	0.0	0.6990722982	0.3009277018
activations	11	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	11	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	11	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	11	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	11	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	11	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	11	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	11	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	11	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	11	line	1000	BC	none	none	1.0	0.0	0.0
explanations	11	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	11	pair	1000	AC	backward	backward	0.0	0.0	1.0
explanations	11	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	11	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	11	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	11	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	11	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	11	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	11	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	12	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	12	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	12	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	12	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	12	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	12	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	12	line	1000	AB	backward	backward	0.0	0.0	1.0
both	12	line	1000	AC	none	none	1.0	0.0	0.0
both	12	line	1000	BC	backward	backward	0.0	0.0	1.0
both	12	pair	1000	AB	none	none	1.0	0.0	0.0
both	12	pair	1000	AC	none	none	1.0	0.0	0.0
both	12	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	12	separate	1000	AB	none	none	1.0	0.0	0.0
both	12	separate	1000	AC	none	none	1.0	0.0	0.0
both	12	separate	1000	BC	none	none	1.0	0.0	0.0
both	12	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	12	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	12	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	12	common_cause	1000	AB	forward	forward	0.0	0.7532117828	0.2467882172
activations	12	common_cause	1000	AC	forward	forward	0.0	0.8200913897	0.1799086103
activations	12	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	12	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	12	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	12	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	12	line	1000	AB	backward	backward	0.0	0.2370979205	0.7629020795
activations	12	line	1000	AC	none	none	1.0	0.0	0.0
activations	12	line	1000	BC	backward	forward	0.0	0.5984725897	0.4015274103
activations	12	pair	1000	AB	none	none	1.0	0.0	0.0
activations	12	pair	1000	AC	none	none	1.0	0.0	0.0
activations	12	pair	1000	BC	forward	forward	-0.0	0.7973295311	0.2026704689
activations	12	separate	1000	AB	none	none	1.0	0.0	0.0
activations	12	separate	1000	AC	none	none	1.0	0.0	0.0
activations	12	separate	1000	BC	none	none	1.0	0.0	0.0
activations	12	skip	1000	AB	forward	forward	0.0	0.8292622554	0.1707377446
activations	12	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	12	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	12	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	12	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	12	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	12	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	12	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	12	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	12	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	12	line	1000	AC	none	none	0.9999999999	0.0	1e-10
explanations	12	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	12	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	12	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	12	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	12	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	12	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	12	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	12	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	12	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	12	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	13	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	13	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	13	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	13	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	13	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	13	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	13	line	1000	AB	backward	backward	0.0	0.0	1.0
both	13	line	1000	AC	forward	forward	0.0	1.0	0.0
both	13	line	1000	BC	none	none	1.0	0.0	0.0
both	13	pair	1000	AB	none	none	1.0	0.0	0.0
both	13	pair	1000	AC	none	none	1.0	0.0	0.0
both	13	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	13	separate	1000	AB	none	none	1.0	0.0	0.0
both	13	separate	1000	AC	none	none	1.0	0.0	0.0
both	13	separate	1000	BC	none	none	1.0	0.0	0.0
both	13	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	13	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	13	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	13	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	13	common_cause	1000	AC	backward	backward	0.0	0.4204689499	0.5795310501
activations	13	common_cause	1000	BC	backward	backward	0.0	0.2011089953	0.7988910047
activations	13	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	13	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	13	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	13	line	1000	AB	backward	backward	0.0	0.4300620898	0.5699379102
activations	13	line	1000	AC	forward	forward	0.0	0.943874173	0.056125827
activations	13	line	1000	BC	none	none	1.0	0.0	0.0
activations	13	pair	1000	AB	none	none	1.0	0.0	0.0
activations	13	pair	1000	AC	none	none	1.0	0.0	0.0
activations	13	pair	1000	BC	backward	forward	-0.0	0.6764541007	0.3235458993
activations	13	separate	1000	AB	none	none	1.0	0.0	0.0
activations	13	separate	1000	AC	none	none	1.0	0.0	0.0
activations	13	separate	1000	BC	none	none	1.0	0.0	0.0
activations	13	skip	1000	AB	forward	forward	-0.0	0.9330187702	0.0669812298
activations	13	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	13	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	13	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	13	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	13	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	13	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	13	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	13	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	13	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	13	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	13	line	1000	BC	none	none	1.0	0.0	0.0
explanations	13	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	13	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	13	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	13	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	13	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	13	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	13	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	13	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	13	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	14	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	14	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	14	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	14	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	14	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	14	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	14	line	1000	AB	none	none	1.0	0.0	0.0
both	14	line	1000	AC	forward	forward	0.0	1.0	0.0
both	14	line	1000	BC	backward	backward	0.0	0.0	1.0
both	14	pair	1000	AB	none	none	1.0	0.0	0.0
both	14	pair	1000	AC	backward	backward	0.0	0.0	1.0
both	14	pair	1000	BC	none	none	1.0	0.0	0.0
both	14	separate	1000	AB	none	none	1.0	0.0	0.0
both	14	separate	1000	AC	none	none	1.0	0.0	0.0
both	14	separate	1000	BC	none	none	1.0	0.0	0.0
both	14	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	14	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	14	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	14	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	14	common_cause	1000	AC	forward	forward	-0.0	0.6189002626	0.3810997374
activations	14	common_cause	1000	BC	backward	backward	-0.0	0.1146834681	0.8853165319
activations	14	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	14	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	14	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	14	line	1000	AB	none	none	1.0	0.0	0.0
activations	14	line	1000	AC	backward	forward	0.0	0.5858008352	0.4141991648
activations	14	line	1000	BC	backward	backward	0.0	0.1340124413	0.8659875587
activations	14	pair	1000	AB	none	none	1.0	0.0	0.0
activations	14	pair	1000	AC	backward	forward	0.0	0.6038282712	0.3961717288
activations	14	pair	1000	BC	none	none	1.0	0.0	0.0
activations	14	separate	1000	AB	none	none	1.0	0.0	0.0
activations	14	separate	1000	AC	none	none	1.0	0.0	0.0
activations	14	separate	1000	BC	none	none	1.0	0.0	0.0
activations	14	skip	1000	AB	backward	forward	0.0	0.6990722982	0.3009277018
activations	14	skip	1000	AC	forward	forward	0.0	1.0	0.0
activations	14	skip	1000	BC	forward	forward	0.0	1.0	0.0
